9, None,KOI 4405.01,,0.124007707
0.62, None,KOI 4407.01,,0.053528507
3.7, None,KOI 2433.03,,0.258721116
0.6, None,KOI 4273.01,,0.116870573
1.676, None,KOI 4274.01,,0.096351312
0.03321, None,KOI 4691.01,,0.097243454
0.5219, None,KOI 4480.01,,0.156124811
1.814, None,KOI 7685.01,,0.12043914
2.4, None,KOI 4482.01,,0.069587059
10.6, None,KOI 4549.01,,0.103488446
19.8, None,KOI 4550.01,,0.164154087
2.162,1.205,KOI 4551.01,,0.111517722
0.37,0.823,KOI 3179.01,,0.091890603
None ,0.419,KOI 4625.01,,1.899369846
0.208,1.048,KOI 4694.01,,0.11062558
4.84,1.142,KOI 7680.01,,0.237309713
0.092,0.44,KOI 4484.01,,0.087429894
0.751,1.1,KOI 4487.01,,0.064234208
0.667,1.3,KOI 4554.01,,0.232849004
0.764,1.24,KOI 4555.01,,0.124007707
0.409,1.21,KOI 4557.01,,0.074047768
0.812,1.33,KOI 4626.01,,0.237309713
0.74,1.595,KOI 4627.01,,0.106164872
2.38,1.48,KOI 4630.01,,0.219466877
6.48E-02,0.283702746,KOI 4698.01,,0.114194148
0.229,1.136,KOI 4699.01,,0.096351312
1.339,1.326,KOI 4700.01,,0.107057013
0.93,1.09,KOI 4558.01,,0.100812021
2.9,1.07,KOI 4632.01,,1.182087856
6.96, None,KOI 4633.01,,0.099919879
1.74, None,KOI 4634.01,,0.087429894
14.15, None,KOI 3196.01,,0.052636365
2.1, None,KOI 4705.01,,0.091890603
22.206, None,KOI 4495.01,,0.124007707
24.662, None,KOI 4496.01,,0.215006169
2.66, None,KOI 7681.01,,0.082077044
5.54, None,KOI 4563.01,,0.151664102
2.6, None,KOI 3165.01,,0.090998461
3.8, None,KOI 4636.01,,0.54688291
0.0444, None,KOI 4637.01,,0.072263484
0.0173, None,KOI 4709.01,,0.118654856
0.727, None,KOI 4710.01,,0.115978431
0.271, None,KOI 4711.01,,0.096351312
0.252, None,KOI 4497.01,,0.097243454
0.0629, None,KOI 4498.01,,2.000181867
0.178, None,KOI 4499.01,,0.092782745
4.6, None,KOI 4567.01,,0.72263484
0.19, None,KOI 4570.01,,0.190026199
0.53, None,KOI 3184.01,,0.060665641
0.88, None,KOI 3197.01,,0.085645611
0.145, None,KOI 4725.01,,0.231064721
0.86, None,KOI 4500.02,,0.186457632
1.85, None,KOI 4503.01,,0.137389834
2.73, None,KOI 4504.01,,0.128468416
0.39, None,KOI 4575.01,,0.176644072
0.47, None,KOI 4643.01,,0.127576274
0.167, None,KOI 4644.01,,0.109733439
0.11, None,KOI 4647.01,,0.17575193
12.6, None,KOI 3196.02,,0.068694917
0.29, None,KOI 4713.01,,0.121331282
0.005223, None,KOI 4714.01,,0.096351312
0.0022, None,KOI 4715.01,,0.128468416
9.51, None,KOI 4716.01,,0.054420648
0.64, None,KOI 4504.02,,0.133821267
2.8, None,KOI 4505.01,,0.093674887
0.51, None,KOI 4506.01,,0.099027737
0.57, None,KOI 4508.01,,0.090998461
3.09, None,KOI 4577.01,,0.163261945
0.174, None,KOI 4580.01,,0.109733439
0.2633, None,KOI 4649.01,,0.107057013
0.573, None,KOI 4651.01,,0.068694917
0.72, None,KOI 4717.01,,0.322063182
3.4, None,KOI 4509.01,,0.086537752
0.066, None,KOI 4581.01,,0.06512635
2.54, None,KOI 4582.01,,0.031224962
0.05632, None,KOI 4583.01,,0.182889065
0.433, None,KOI 3168.01,,0.094567028
4.1, None,KOI 4653.01,,0.09545917
4.18, None,KOI 4655.01,,0.102596304
0.43, None,KOI 4656.01,,0.124007707
0.71, None,KOI 4730.01,,0.329200316
13.38, None,KOI 7693.01,,0.124899849
0.0045, None,KOI 4586.01,,0.252476123
0.79, None,KOI 4587.01,,0.099919879
0.0009, None,KOI 4588.01,,0.082969185
None , None,KOI 4657.01,,0.048175656
0.010285, None,KOI 4659.01,,0.111517722
0.401, None,KOI 4661.01,,0.09010632
0.41, None,KOI 4451.01,,0.117762715
0.0283, None,KOI 4452.01,,0.109733439
0.51, None,KOI 7685.02,,0.096351312
5.53, None,KOI 4519.01,,0.532608642
3.02, None,KOI 4520.01,,0.15077196
1.6, None,KOI 4590.01,,0.156124811
11.28, None,KOI 4591.01,,0.079400618
0.0138, None,KOI 750.02,,0.10527273
0.75, None,KOI 7676.01,,0.05531279
0.0201, None,KOI 4663.01,,0.066018492
0.0513, None,KOI 4456.01,,0.161477662
0.0632, None,KOI 4457.01,,0.139174117
0.32, None,KOI 4523.01,,0.091890603
0.04383, None,KOI 4524.01,,0.136497692
0.01246, None,KOI 4524.02,,0.090998461
4.8, None,KOI 4595.01,,0.097243454
0.41, None,KOI 4597.01,,0.069587059
1.37, None,KOI 4666.01,,0.132929125
0.0201, None,KOI 4667.01,,0.218574736
1.8, None,KOI 4670.01,,7.965933937
2.8, None,KOI 3061.02,,0.104380588
0.0264, None,KOI 4460.01,,0.180212639
0.67, None,KOI 4526.01,,0.242662564
0.77, None,KOI 4528.01,,0.94834671
4.4, None,KOI 4530.01,,0.098135596
3.43, None,KOI 7687.01,,0.237309713
14.2, None,KOI 4601.01,,0.087429894
0.00708, None,KOI 4602.01,,0.109733439
0.1167, None,KOI 3190.01,,0.076724193
4.34,1.614,KOI 4674.01,,0.08029276
0.68,1.72,KOI 4462.01,,0.209653318
0.54,1.077,KOI 4463.01,,0.13560555
1.26,1.051,KOI 4464.01,,0.109733439
1.17,1.227,KOI 4466.01,,0.204300467
1.06,1.47,KOI 4603.01,,0.104380588
0.75,1.26,KOI 4605.01,,0.060665641
1.3,1.2,KOI 4676.01,,0.286377511
1.7, None,KOI 4467.01,,0.126684132
1.5, None,KOI 7678.01,,0.0704792
4.1, None,KOI 4680.01,,0.137389834
21, None,KOI 4541.01,,0.18556549
2,2.04,KOI 4613.01,,0.072263484
3,2.72,KOI 4614.01,,0.123115565
None ,0.5631852,KOI 4685.01,,0.134713408
 ,0.9,KOI 4686.01,,0.142742684
2.31,0.941,KOI 4477.01,,0.108841297
0.54, None,KOI 4477.02,,0.144526968
1.88, None,KOI 4478.01,,0.106164872
7.79, None,KOI 4545.01,,0.075832051
1.53, None,KOI 4546.01,,6.455537906
6.5,1.53,KOI 4548.01,,0.143634826
0.0000629, None,KOI 4904.01,,0.087429894
0.0135, None,KOI 4906.01,,0.107949155
0.0123, None,KOI 4907.01,,0.059773499
0.0062, None,KOI 7712.01,,0.094567028
1.7, None,KOI 4763.01,,0.140066259
12, None,KOI 4764.01,,0.129360558
1.21, ,KOI 4766.01,,0.099919879
0.7949, None,KOI 4837.01,,0.076724193
 ,1.91,KOI 4838.01,,0.078508476
4.7,1.63,KOI 4839.01,,0.179320497
0.736,1.543,KOI 4912.01,,0.12043914
1.33,1.164,KOI 7703.01,,0.174859789
2.487,1.144,KOI 3301.01,,0.099919879
4.31,1.096,KOI 4768.01,,0.128468416
5.85,1.552,KOI 4771.01,,0.173967647
4.32,1.107,KOI 4772.01,,0.15077196
0.668,1.062,KOI 4840.01,,0.155232669
1.88,1.7,KOI 3214.01,,0.136497692
0.371,1.285,KOI 4913.01,,0.217682594
1.19,1.009,KOI 4914.01,,0.124899849
1.0449, None,KOI 3224.01,,0.09010632
0.0787, None,KOI 3225.01,,0.071371342
0.004405, None,KOI 3307.01,,0.125791991
12.5,1.1,KOI 7704.01,,0.089214178
16, None,KOI 4772.02,,0.09545917
10, None,KOI 4773.01,,0.073155626
4.2, None,KOI 4774.01,,0.115978431
10.4, None,KOI 4775.01,,0.245338989
1.57, None,KOI 4844.01,,0.077616335
2.18, None,KOI 4846.01,,0.117762715
11,1.18,KOI 4848.01,,0.158801237
12.7, None,KOI 3232.01,,0.107949155
13, None,KOI 3309.01,,0.527255791
0.000173874,0.034901518,KOI 3310.01,,0.146311252
0.00256374,0.08656491,KOI 4776.01,,0.09545917
0.003145701,0.091130294,KOI 4777.01,,0.037469955
0.000337995,0.048489079,KOI 7706.01,,0.106164872
1,1,KOI 4780.01,,0.111517722
0.299,0.832944,KOI 4849.01,,0.05531279
0.0457,0.362775,KOI 4850.01,,0.063342066
0.053953,0.35221925,KOI 4852.01,,0.082969185
7.75814E-06,0.0164379,KOI 1101.02,,0.169506938
9.7,1.13,KOI 3236.01,,0.10527273
 ,0.81,KOI 3312.01,,0.17039908
1.73, None,KOI 3313.01,,1.939516226
6.13, None,KOI 3206.01,,0.123115565
0.00629, None,KOI 4782.01,,0.154340528
0.00975, None,KOI 4853.01,,0.101704163
0.0113, None,KOI 4854.01,,0.067802775
0.0124, None,KOI 4856.01,,0.270318959
0.0124, None,KOI 4857.01,,0.104380588
0.00551, None,KOI 4859.01,,0.106164872
0.00576, None,KOI 4861.01,,0.142742684
20.6, None,KOI 3248.01,,0.057097074
0.0289, None,KOI 7715.01,,0.099919879
2.84,0.9876,KOI 3318.01,,0.337229592
1.942,1.117,KOI 1404.02,,0.077616335
0.032,0.20198,KOI 3318.02,,0.341690301
9.35, None,KOI 3319.01,,0.235525429
0.0425,0.2308,KOI 4790.01,,0.101704163
0.0079,0.23651,KOI 3208.01,,0.04995994
0.013,0.1534,KOI 4792.01,,0.081184902
None ,0.285,KOI 4862.01,,0.096351312
None ,0.326,KOI 4864.01,,0.069587059
0.974,1.5,KOI 3320.01,,1.89669342
0.01976,0.21545,KOI 3323.01,,0.183781206
None ,0.854,KOI 4793.01,,0.079400618
0.0277,0.2427,KOI 4794.01,,0.091890603
0.0485,0.3256,KOI 4797.01,,0.112409864
0.02174,0.155,KOI 3258.01,,0.167722654
0.01183,0.1079,KOI 3259.01,,0.218574736
0.02618,0.1882,KOI 3329.01,,0.192702624
0.441,1.022,KOI 7716.01,,0.113302006
0.02989,0.243,KOI 4799.01,,0.15077196
0.02086,0.246,KOI 4801.01,,0.197163333
0.04279,0.261,KOI 3209.01,,0.232849004
0.02709,0.20832,KOI 4871.01,,0.053528507
0.03725,0.2516,KOI 4875.01,,0.057989216
0.04248,0.211,KOI 3263.01,,0.687841311
0.00692,0.139,KOI 3264.01,,0.121331282
0.29,0.82,KOI 4733.01,,0.124899849
0.298,1.231,KOI 4735.01,,0.075832051
0.356,0.841,KOI 4804.01,,0.18556549
0.07048,0.305,KOI 4877.01,,0.088322036
2.37,1.396,KOI 4878.01,,0.092782745
0.10383,0.611,KOI 1151.04,,0.067802775
2.5,1.36,KOI 3267.01,,0.148095535
0.005,0.1044,KOI 7708.01,,0.162369804
0.01218,0.12463,KOI 4737.01,,0.09545917
11.8, None,KOI 4808.01,,0.057989216
0.847,1.06,KOI 4810.01,,0.282808944
2.51,1.255,KOI 4811.01,,0.198947617
 ,1.875,KOI 4881.01,,0.103488446
1.18,1.286,KOI 4885.01,,0.238201855
0.99,1.239,KOI 3271.01,,0.168614796
0.01545,0.1597,KOI 3271.02,,0.099919879
1.22,1.489,KOI 3202.01,,0.255152549
0.0434,0.1838,KOI 4813.01,,0.073155626
0.63,0.987,KOI 4815.01,,0.099919879
0.01189,0.152,KOI 4886.01,,2.585426873
0.0088,0.1258,KOI 4890.01,,1.041129455
 ,0.2757,KOI 1151.05,,0.071371342
0.791,1.086,KOI 4748.01,,0.153448386
0.08426,0.451,KOI 4749.01,,0.086537752
5.42,0.965,KOI 4818.01,,0.1302527
0.17934,0.124,KOI 4820.01,,0.132036983
0.04405,0.189,KOI 4891.01,,0.124007707
0.0472,0.225,KOI 4892.01,,0.096351312
0.0214,0.273,KOI 4893.01,,0.134713408
0.7,1.4,KOI 3279.01,,0.21589831
0.00472,0.10278,KOI 4750.01,,0.172183363
0.01501,0.1489,KOI 3203.01,,0.284593227
0.00947,0.22946,KOI 4822.01,,0.061557783
0.01214,0.1969,KOI 4823.01,,0.134713408
0.02429,0.20403,KOI 4826.01,,0.148987677
0.0124,0.256,KOI 4895.01,,0.098135596
None ,0.16496,KOI 4896.01,,0.10527273
0.214,1.04,KOI 4898.01,,0.242662564
0.0069,0.1169,KOI 4754.01,,0.114194148
0.66,1.15,KOI 4755.01,,0.156124811
0.42,1,KOI 4756.01,,0.728879833
None , None,KOI 4827.01,,0.147203393
0.0069,0.116,KOI 4829.01,,0.201624042
None ,0.2928,KOI 4900.01,,0.113302006
None ,4.438,KOI 4902.01,,0.158801237
None ,0.3693,KOI 4759.01,,0.137389834
5.02,1.347,KOI 4762.01,,0.115086289
0.0148,0.196,KOI 7700.01,,0.279240377
0.09439,0.686,KOI 4833.01,,0.09010632
0.62927,1.007,KOI 4834.01,,0.165046229
2.755,1.01,KOI 7711.01,,0.116870573
0.65,1.017,KOI 3503.01,,0.0704792
0.978,1,KOI 1613.02,,0.08029276
0.369, None,KOI 3367.01,,0.167722654
0.0428,0.2694,KOI 3368.01,,0.129360558
0.0179,0.19574,KOI 3434.01,,0.11062558
0.011,0.1445,KOI 7746.01,,0.202516184
 ,0.1552,KOI 3437.02,,0.313141764
1,0.9,KOI 7764.01,,0.252476123
0.009,0.1285,KOI 3370.01,,0.13560555
0.0286,0.2623,KOI 7735.01,,0.36131742
0.0123,0.1499,KOI 3371.01,,0.117762715
0.0129,0.161,KOI 3372.01,,0.203408325
0.006,0.1115,KOI 3440.01,,0.197163333
 ,0.2444,KOI 1627.03,,0.245338989
0.138,0.639,KOI 3374.02,,0.173967647
0.61,1.76,KOI 3375.01,,0.229280437
0.0277,0.2471,KOI 3377.01,,0.088322036
None ,0.111,KOI 3444.01,,0.067802775
None ,0.216,KOI 3444.02,,0.444286605
None ,0.19,KOI 3444.03,,0.044607089
5.029,1.142,KOI 7780.01,,0.13560555
0.26,0.74,KOI 3383.01,,0.186457632
0.7,1.01,KOI 3384.01,,0.347043152
0.2684,1.07,KOI 7749.01,,0.168614796
0.67,1.49,KOI 3448.01,,0.233741146
0.02256,0.239,KOI 3451.01,,0.140958401
0.05166,0.454,KOI 1899.02,,0.096351312
0.00966,0.1142,KOI 7750.01,,0.448747314
2.84, None,KOI 3455.01,,0.129360558
0.0311,0.2935,KOI 332.02,,0.0704792
0.45,1.5,KOI 3389.01,,0.355072428
None ,0.1731,KOI 3391.01,,0.114194148
None ,0.277,KOI 3459.01,,0.156124811
None ,4.03,KOI 1750.02,,0.082969185
1.53,0.99,KOI 3460.01,,0.2007319
0.005,0.1035,KOI 3394.01,,0.159693378
14,1.07,KOI 3395.01,,0.099027737
0.4,0.83,KOI 3396.01,,0.162369804
0.1935,0.5192,KOI 3462.01,,0.167722654
None ,0.08056,KOI 3462.02,,0.197163333
0.016,0.1811,KOI 3397.01,,0.209653318
0.005,0.127,KOI 3398.02,,0.711036997
0.01699,0.257,KOI 3398.03,,0.319386757
0.0376,0.226,KOI 3469.01,,0.17039908
0.05034,0.238,KOI 1781.03,,0.308681055
0.00944,0.207,KOI 3470.01,,0.143634826
1.463,1.02,KOI 3401.01,,0.174859789
6.33,1.06,KOI 1681.02,,0.607548551
0.88,1.771,KOI 7773.01,,0.092782745
0.0739,0.4693,KOI 3472.01,,0.101704163
1.236,1.17,KOI 3473.01,,0.620930678
None ,0.093,KOI 3474.01,,0.163261945
None ,0.236,KOI 7729.01,,0.140066259
None ,0.102,KOI 3335.01,,0.204300467
0.0176,0.1828,KOI 1525.02,,0.25604469
0.0274,0.241,KOI 3403.02,,0.107057013
0.0236,0.22072,KOI 3408.01,,0.147203393
0.0308,0.203,KOI 1788.02,,0.273887526
0.02932,0.235,KOI 1833.02,,0.230172579
0.01259,0.165,KOI 3337.01,,0.139174117
0.01668,0.18,KOI 3339.01,,0.227496153
None ,0.599,KOI 3340.01,,0.074939909
0.0581,0.261,KOI 3340.02,,0.094567028
0.006,0.1133,KOI 3411.01,,1.131235775
1.2,0.77,KOI 1681.03,,0.946562427
0.12299,0.307,KOI 7774.01,,0.101704163
0.95,1.07,KOI 3480.01,,0.102596304
0.667,1.171,KOI 3481.01,,0.328308174
None ,0.37845,KOI 3482.01,,0.17039908
 ,0.42761,KOI 3483.01,,0.18556549
0.174,0.852,KOI 3341.01,,0.190026199
0.0032,0.10001,KOI 3341.02,,0.132036983
0.003637,0.09769,KOI 3343.01,,0.257828974
0.000934,0.06994,KOI 3344.01,,0.167722654
0.002429,0.08118,KOI 3416.01,,0.111517722
0.002939,0.09332,KOI 3486.01,,0.14541911
0.003612,0.10242,KOI 7759.01,,0.171291221
0.001041,0.06896,KOI 3347.01,,0.132929125
0.761,1.099,KOI 3420.02,,0.199839758
1.253,1.169,KOI 3421.01,,0.151664102
1.91,1.305,KOI 7775.01,,0.308681055
0.494,1.838,KOI 3422.01,,1.160676453
1.778,1.209,KOI 7733.01,,0.403248084
6.1, None,KOI 3493.01,,0.181104781
2.5, None,KOI 3495.01,,0.153448386
10, None,KOI 1562.02,,0.2007319
3.42, None,KOI 3423.01,,0.249799698
5.4, None,KOI 3425.01,,0.199839758
10.78, None,KOI 7776.01,,0.28102466
14,3,KOI 3425.02,,0.125791991
6,1.1,KOI 3426.01,,0.140066259
 , None,KOI 3495.02,,0.111517722
1.28, None,KOI 3496.02,,0.140958401
1.78, None,KOI 7744.01,,0.119546998
10.78, None,KOI 3354.01,,0.118654856
8.86, None,KOI 3355.01,,0.142742684
1.059, None,KOI 7762.01,,0.123115565
0.51, None,KOI 3429.01,,0.16058552
15, None,KOI 3500.01,,0.337229592
16, None,KOI 3500.02,,0.140066259
14, None,KOI 3358.01,,0.36131742
7.7, None,KOI 3361.01,,0.207869034
None ,0.499,KOI 3430.01,,0.08029276
None ,0.572,KOI 3431.01,,0.18556549
None ,0.78,KOI 3433.01,,3.21617111
None ,0.916,KOI 3823.01,,0.517442231
3.2, None,KOI 3749.01,,1.146402185
1.4, None,KOI 2093.02,,1.095550104
11.2, None,KOI 3680.01,,1.025070903
2.03,1.69,KOI 2018.02,,0.101704163
0.5,1.41,KOI 2055.03,,0.132036983
0.624,1.259,KOI 3908.01,,0.198947617
1.49,1.528,KOI 3909.01,,0.422875203
1.272,1.137,KOI 7793.01,,0.041038522
1.8,0.96,KOI 3681.02,,0.111517722
1.925,1.085,KOI 3761.01,,1.001875217
0.096, None,KOI 3913.01,,0.523687224
0.36, None,KOI 2093.03,,0.892141778
0.892,1.284,KOI 3689.01,,1.136588625
0.91,1.443,KOI 2055.04,,0.112409864
3.06,1.08,KOI 3925.01,,0.490677978
0.51,1.238,KOI 7795.01,,0.086537752
1.83,1.442,KOI 3767.01,,1.318585548
0.88,1.191,KOI 3770.01,,0.65215564
0.475,1.409,KOI 2029.03,,0.064234208
1.769,1.339,KOI 3777.01,,13.08147489
0.2755,1.021,KOI 2059.02,,0.039254238
0.514,1.44,KOI 1986.02,,0.107949155
1.23,1.4,KOI 7796.01,,0.083861327
0.46,1.045,KOI 2029.04,,0.056204932
5.01,1.515,KOI 3787.01,,0.918906031
1.183,1.807,KOI 7785.01,,0.184673348
1.372,1.972,KOI 3864.01,,0.088322036
0.92,1.327,KOI 2061.02,,0.092782745
0.6,1.24,KOI 3864.02,,0.083861327
0.28411, None,KOI 3791.01,,0.645018506
0.20199, None,KOI 3722.01,,
0.18,1.37,KOI 3801.01,,1.178519289
1,0.93,KOI 3876.01,,0.174859789
1.404,1.736,KOI 7791.01,,20.68430713
1.23,0.89,KOI 416.03,,0.069587059
0.27,1.22,KOI 7798.01,,0.191810482
0.41,0.87,KOI 3880.01,,0.089214178
1.16,1.21,KOI 3810.01,,1.658491565
1.9,1.3,KOI 3811.01,,1.033100179
1.51,1.38,KOI 2004.03,,0.062449924
1.22, None,KOI 3815.01,,0.648587073
0.117,0.8,KOI 3891.01,,7.046135763
0.5,1.407,KOI 3741.02,,0.121331282
2.44,1.44,KOI 1666.01,,0.158801237
2.69,1.21,KOI 1670.01,,0.181104781
0.84,1.53,KOI 1671.01,,0.086537752
0.44,0.85,KOI 7849.01,,0.074939909
0.76,0.68,KOI 2158.02,,0.186457632
0.275,1.115,KOI 7850.01,,0.267642533
0.291,0.722,KOI 1745.01,,2.671964625
0.4, None,KOI 2480.01,,0.132929125
7.341,1.281,KOI 1957.01,,2.616651835
8.46,1.07,KOI 2162.02,,0.129360558
0.31,1.13,KOI 2663.01,,0.060665641
0.39,1.55,KOI 1963.01,,0.227496153
0.128,0.51,KOI 7818.01,,0.136497692
2.79,1.07,KOI 2796.01,,0.085645611
0.55,1.38,KOI 3991.01,,0.122223424
0.542,1.428,KOI 1947.01,,0.148095535
0.278,1.09,KOI 2141.01,,1.635295879
2.49,1.143,KOI 2612.01,,0.045499231
5.2,1,KOI 7842.01,,0.062449924
1.87,1.202,KOI 2860.01,,0.281916802
2.13,1.128,KOI 2874.01,,0.089214178
0.658,1.26,KOI 2879.01,,0.186457632
0.101,0.63,KOI 4002.01,,0.113302006
8,1.51,KOI 4004.01,,0.125791991
0.42,1.5,KOI 7843.01,,0.0704792
0.561,1.304,KOI 1772.01,,1.345349801
0.855,1.008,KOI 2199.01,,0.174859789
1.6,1.096,KOI 3933.01,,0.117762715
1.084,0.98,KOI 3936.01,,0.26585825
0.47,1.57,KOI 7832.01,,0.060665641
3.69,1.2,KOI 4007.01,,2.231246587
1.3,1.3,KOI 2172.02,,0.259613257
0.99,1.208,KOI 3936.02,,0.18556549
0.855,1.505,KOI 7833.01,,0.198055475
0.508,1.58,KOI 4014.01,,0.304220346
1.66,1.81,KOI 2135.02,,0.124007707
0.486,1.991,KOI 3943.01,,0.182889065
0.9,1.24,KOI 7834.01,,0.089214178
0.299,1.184,KOI 364.01,,
0.148,0.85,KOI 1411.01,,0.69765487
0.502,1.47,KOI 1943.01,,0.275671809
0.57,1.33,KOI 7835.01,,0.077616335
0.98,1.25,KOI 7846.01,,0.114194148
4.22,1.11,KOI 2061.01,,0.162369804
0.8,1.64,KOI 1631.01,,0.603979984
1.86,1.38,KOI 7847.01,,0.350611719
10.42954, None,KOI 2065.01,,0.289053936
0.17368, None,KOI 2068.01,,2.869127958
1,1.15,KOI 3104.01,,0.156124811
2.3,1.23,KOI 3137.01,,0.075832051
1.168,1.386,KOI 2925.01,,0.099027737
0.854,1.483,KOI 2037.02,,0.193594766
0.313,1.458,KOI 2612.02,,0.047283514
0.276,1.162,KOI 1871.02,,0.201624042
0.588,1.158,KOI 1783.02,,0.567402171
0.884,0.962,KOI 2957.01,,0.067802775
1.032,1.104,KOI 3077.01,,0.146311252
0.58,1.26,KOI 3094.01,,0.118654856
1.028,1.281,KOI 3102.01,,0.054420648
0.907,1.213,KOI 1599.02,,1.988584023
0.244,0.792,KOI 3077.02,,0.1302527
0.931,1.081,KOI 339.03,,0.217682594
0.478,1.537,KOI 5149.01,,0.118654856
3.6,1.19,KOI 5155.01,,0.675351326
2.093,1.593,KOI 5274.01,,0.141850543
0.59,1.22,KOI 5275.01,,0.103488446
14.96, None,KOI 5276.01,,0.178428356
0.72,1.32,KOI 5278.01,,0.644126364
2.279,1.269,KOI 5279.01,,0.173967647
1.696,1.136,KOI 3463.01,,0.126684132
2.71,1.09,KOI 3478.01,,0.264966108
0.28,1.27,KOI 5030.01,,0.232849004
2.06,1.454,KOI 5033.01,,0.492462262
0.94,1.18,KOI 5035.01,,
3.18, None,KOI 5037.01,,12.02517903
0.5,1.08,KOI 5156.01,,2.754933811
2.034,1.036,KOI 5158.01,,0.393434524
0.87,1.1,KOI 5160.01,,
0.964,0.946,KOI 5162.01,,0.084753469
1.91,1.174,KOI 5281.01,,2.133110991
1.164,1.139,KOI 5283.01,,0.074047768
0.0384,0.1631,KOI 5284.01,,2.463203449
0.0328,0.324,KOI 5287.01,,2.506918396
1.24, None,KOI 3494.01,,0.238201855
0.98,1.67,KOI 3508.01,,0.148987677
0.378,1.115,KOI 5040.01,,0.25604469
1.186,1.321,KOI 5044.01,,0.122223424
1.47,1.15,KOI 5164.01,,0.103488446
0.46,1.27,KOI 5165.01,,0.148095535
2.132,1.074,KOI 5169.01,,0.153448386
16.35, None,KOI 5288.01,,0.169506938
0.636,1.653,KOI 5289.01,,0.181996923
0.57,1.3,KOI 5290.01,,0.183781206
0.571,1.092,KOI 5291.01,,1.136588625
0.672,0.916,KOI 4921.01,,2.534574792
0.89,1.37,KOI 4923.01,,0.124899849
0.863,0.775,KOI 4926.01,,0.131144841
1.637,1.171,KOI 5046.01,,0.128468416
0.514,0.86,KOI 5048.01,,0.560265037
2.06,1.24,KOI 5174.01,,0.538853634
0.57,1.39,KOI 5176.01,,0.112409864
0.38,1.43,KOI 5297.01,,0.071371342
1.271,1.271,KOI 5300.01,,0.219466877
1.55,1.112,KOI 4931.01,,0.241770422
2.32,1.39,KOI 4932.01,,
0.42,1.4,KOI 5057.01,,0.637881371
0.95,1.24,KOI 5308.01,,1.976094039
0.26,1.057,KOI 5310.01,,0.100812021
0.503,1.224,KOI 4938.01,,0.211437601
0.59,1.164,KOI 4940.01,,0.153448386
2.242,1.46,KOI 4943.01,,10.16773985
1.41,1.01,KOI 5066.01,,0.214114027
1.88,1.16,KOI 5067.01,,0.205192609
0.95,1.56,KOI 5068.01,,0.140066259
1.07,1.27,KOI 5188.01,,0.186457632
0.92,1.83,KOI 5192.01,,0.083861327
1.76,1.21,KOI 5329.01,,0.980463814
1.16,1.75,KOI 5331.01,,0.104380588
0.9,1.7,KOI 5332.01,,0.097243454
0.96,1.33,KOI 5333.01,,0.148987677
0.554,0.952,KOI 5071.01,,0.790437615
0.729,1.429,KOI 5196.01,,0.487109411
56.6, None,KOI 4958.01,,0.244446847
1.24,1.67,KOI 5079.01,,0.137389834
0.3,1.04,KOI 5083.01,,0.736016967
0.7,0.975,KOI 5202.01,,0.163261945
1.265,1.24,KOI 5205.01,,0.259613257
2.18,1.385,KOI 5207.01,,0.064234208
0.56,1.7,KOI 5320.01,,0.279240377
5.9,1.04,KOI 5321.01,,0.171291221
2.24,1.038,KOI 5322.01,,0.72263484
9.45, None,KOI 5324.01,,0.610224976
0.63,1.63,KOI 5327.01,,0.186457632
1.34,1.03,KOI 4960.01,,
0.805,1.461,KOI 4961.01,,0.181996923
1.47,1.597,KOI 4963.01,,0.147203393
0.452,1.72,KOI 4967.01,,0.173075505
0.618, None,KOI 5085.01,,0.251583981
1.13,1.21,KOI 5087.01,,0.138281976
0.48,1.2,KOI 5088.01,,0.159693378
1.32,1.13,KOI 5092.01,,0.212329743
0.83,1.1,KOI 5211.01,,0.053528507
2.78,1.1,KOI 5213.01,,0.057097074
8, None,KOI 5216.01,,0.228388295
13.8,0.928,KOI 5336.01,,0.289053936
0.592,1.031,KOI 5337.01,,0.266750392
0.731,1.159,KOI 5341.01,,0.201624042
6, None,KOI 4969.01,,
8.5, None,KOI 4972.01,,0.12043914
9, None,KOI 4975.01,,0.365778129
5,1.32,KOI 5098.01,,0.140066259
0.00428, None,KOI 5099.01,,0.134713408
0.0134, None,KOI 5219.01,,0.107057013
0.0164, None,KOI 5222.01,,0.247123273
0.1381, None,KOI 5223.01,,0.750291235
0.012, None,KOI 5224.01,,0.222143303
None ,0.181,KOI 4976.01,,0.247123273
4.01,1.49,KOI 4977.01,,0.10527273
1.12,1.363,KOI 4978.01,,0.245338989
2.8, None,KOI 4981.01,,0.206976893
0.9,1.184,KOI 5101.01,,0.146311252
0.259, None,KOI 5104.01,,0.14541911
1.37, None,KOI 5107.01,,1.488092486
0.597,0.973,KOI 5226.01,,0.394326666
 , None,KOI 5227.01,,0.168614796
11.79,1.217,KOI 5228.01,,0.091890603
1.615,1.615,KOI 5229.01,,0.183781206
1.077,1.03,KOI 5230.01,,0.394326666
1.9,2.07,KOI 5231.01,,0.181104781
0.709,1.373,KOI 4986.01,,0.132036983
0.3334, None,KOI 4991.01,,0.186457632
0.4, None,KOI 5110.01,,0.727987691
0.42, None,KOI 5236.01,,0.183781206
6.3, None,KOI 5237.01,,0.164154087
0.00236, None,KOI 4992.01,,0.129360558
0.00308, None,KOI 5117.01,,0.173967647
0.00359, None,KOI 5119.01,,1.786959982
